424,2.4953
425,2.4562
426,2.5330
427,2.4252
428,2.4994
429,2.4822
430,2.4603
431,2.4621
432,2.4483
433,2.4973
434,2.4686
435,2.4020
436,2.4990
437,2.4360
438,2.4536
439,2.5208
440,2.5647
441,2.4697
442,2.5048
443,2.5242
444,2.4378
445,2.4891
446,2.4566
447,2.5098
448,2.4573
449,2.4599
450,2.4666
451,2.5169
452,2.4486
453,2.4284
454,2.4190
455,2.4887
456,2.4751
457,2.4919
458,2.4454
459,2.4806
460,2.4736
461,2.4212
462,2.4930
463,2.5149
464,2.4361
465,2.4535
466,2.4120
467,2.4914
468,2.4717
469,2.4438
470,2.4537
471,2.4588
472,2.5157
473,2.4350
474,2.4833
475,2.4780
476,2.5312
477,2.4093
478,2.5208
479,2.4587
480,2.4881
481,2.5001
482,2.5055
483,2.4673
484,2.5109
485,2.4437
486,2.4322
487,2.4504
488,2.4512
489,2.4848
490,2.4400
491,2.4315
492,2.4537
493,2.4439
494,2.5164
495,2.5035
496,2.4804
497,2.4891
498,2.5199
499,2.4671
500,2.4428
501,2.4293
502,2.4329
503,2.4622
504,2.4987
505,2.4444
506,2.4846
507,2.4802
508,2.4537
509,2.4935
510,2.4448
511,2.4882
512,2.4719
513,2.5023
514,2.4450
515,2.4031
516,2.5025
517,2.4766
518,2.5030
519,2.5214
520,2.4851
521,2.4908
522,2.5251
523,2.5304
524,2.4664
525,2.4901
526,2.4880
527,2.4553
528,2.4448
529,2.4253
530,2.4434
531,2.4555
532,2.4078
533,2.4516
534,2.4765
535,2.5070
536,2.4136
537,2.4416
538,2.4853
539,2.4512
540,2.4644
541,2.4960
542,2.4668
543,2.4847
544,2.4841
545,2.4508
546,2.4770
547,2.4855
548,2.4792
549,2.4865
550,2.5122
551,2.4312
552,2.5007
553,2.5140
554,2.4684
555,2.4837
556,2.5025
557,2.4730
558,2.4967
559,2.4633
560,2.4748
561,2.3888
562,2.4716
563,2.4946
564,2.4150
565,2.5052
566,2.4549
567,2.4587
568,2.4434
569,2.4703
570,2.4192
571,2.4583
572,2.4766
573,2.4709
574,2.4949
575,2.4807
576,2.5085
577,2.4624
578,2.4785
579,2.4472
580,2.4623
581,2.5082
582,2.3975
583,2.4607
584,2.4422
585,2.4626
586,2.4741
587,2.4829
588,2.4711
589,2.4966
590,2.4609
591,2.5023
592,2.5040
593,2.4903
594,2.4921
595,2.4387
596,2.4291
597,2.4619
598,2.4980
599,2.5182
600,2.4174
601,2.4564
602,2.5309
603,2.5059
604,2.4791
605,2.4888
606,2.4643
607,2.4404
608,2.4929
609,2.5107
610,2.4950
611,2.4647
612,2.4586
613,2.4889
614,2.5088
615,2.4046
616,2.4271
617,2.4867
618,2.4998
619,2.4729
620,2.5274
621,2.4652
